Customer ID,Satisfaction Score,Churn Score,Contract_Month-to-Month,Number of Referrals,Online Security,Monthly Charge
5960-WPXQM,0.0,0.8241758241758242,1,0.0,0,0.6049751243781094
0684-AOSIH,0.0,0.8461538461538461,1,0.0909090909090909,1,0.763681592039801
8260-NGFNY,0.25,0.8461538461538461,1,0.0,0,0.0691542288557213
1725-IQNIY,0.25,0.934065934065934,0,0.0909090909090909,1,0.91044776119403
6598-RFFVI,0.5,0.978021978021978,0,0.0,0,0.0104477611940298
8614-VGMMV,0.0,0.8901098901098902,1,0.0,0,0.3069651741293532
2930-UOTMB,0.0,0.6923076923076923,1,0.0,1,0.4676616915422885
2533-QVMSK,0.5,0.7252747252747254,0,0.8181818181818182,0,0.7547263681592039
8625-AZYZY,0.5,0.7362637362637363,1,0.1818181818181818,0,0.8597014925373135
9306-CPCBC,0.5,0.978021978021978,1,0.0,0,0.5572139303482587
2656-TABEH,0.25,0.8461538461538461,1,0.0909090909090909,0,0.8154228855721393
2325-ZUSFD,0.0,0.8351648351648352,0,0.0909090909090909,1,0.5159203980099502
3932-CMDTD,0.25,0.6703296703296704,0,0.0,0,0.8696517412935324
3594-UVONA,0.0,0.945054945054945,0,0.0,1,0.6736318407960199
0004-TLHLJ,0.0,0.7252747252747254,1,0.0,0,0.5537313432835821
5089-IFSDP,0.0,0.9230769230769232,0,0.0909090909090909,1,0.907462686567164
4817-VYYWS,0.0,0.934065934065934,1,0.0,0,0.8154228855721393
1396-QWFBJ,0.5,0.945054945054945,1,0.0909090909090909,0,0.5552238805970149
5299-SJCZT,0.5,0.7472527472527473,1,0.0,0,0.8288557213930349
2898-LSJGD,0.0,0.7582417582417583,0,0.0909090909090909,1,0.3751243781094527
7359-PTSXY,0.0,0.934065934065934,1,0.0,0,0.2736318407960199
4503-BDXBD,0.0,0.7802197802197802,1,0.0,0,0.564179104477612
6086-ESGRL,0.0,0.7362637362637363,1,0.0,0,0.6159203980099502
3886-CERTZ,0.0,0.934065934065934,0,0.0909090909090909,0,0.9054726368159204
5759-RCVCB,0.0,0.945054945054945,1,0.0,0,0.1686567164179104
6372-RFVNS,0.5,0.9010989010989012,1,0.0909090909090909,0,0.6024875621890546
8938-UMKPI,0.0,0.945054945054945,1,0.0,0,0.8771144278606965
0991-BRRFB,0.0,0.7692307692307693,1,0.0,1,0.3099502487562188
6319-IEJWJ,0.0,0.8791208791208792,1,0.0909090909090909,0,0.7159203980099502
9025-AOMKI,0.25,0.7252747252747254,1,0.0,0,0.7492537313432835
5275-SQEIZ,0.0,0.7912087912087913,1,0.0,0,0.6228855721393034
7716-YTYHG,0.25,0.9670329670329672,0,0.0909090909090909,0,0.6348258706467661
4390-KYULV,0.0,0.934065934065934,1,0.0909090909090909,0,0.0228855721393034
8945-GRKHX,0.0,0.8351648351648352,1,0.0,0,0.600995024875622
6959-UWKHF,0.0,0.9010989010989012,1,0.0,0,0.2452736318407959
3815-SLMEF,0.0,0.9120879120879122,1,0.0,1,0.1592039800995024
5154-VEKBL,0.0,0.989010989010989,1,0.0,1,0.4004975124378109
4587-VVTOX,0.0,0.934065934065934,1,0.0909090909090909,0,0.8661691542288558
4652-NNHNY,0.0,0.7912087912087913,1,0.0909090909090909,0,0.553233830845771
8515-OCTJS,0.5,0.978021978021978,0,0.0,0,0.0646766169154228
5261-QSHQM,0.0,0.7142857142857143,1,0.0,0,0.0616915422885571
8868-WOZGU,0.5,0.7362637362637363,1,0.0,0,0.8701492537313432
1334-FJSVR,0.0,0.8791208791208792,1,0.0,0,0.0597014925373134
7625-XCQRH,0.5,0.7802197802197802,1,0.0,0,0.5796019900497512
1731-TVIUK,0.25,0.7472527472527473,1,0.0,0,0.7487562189054726
0618-XWMSS,0.0,0.945054945054945,1,0.0,1,0.5636815920398011
2565-JSLRY,0.25,0.6813186813186813,1,0.0,0,0.0577114427860696
6689-KXGBO,0.0,0.9010989010989012,1,0.0,0,0.3213930348258705
6615-NGGZJ,0.25,0.7362637362637363,1,0.0,0,0.8189054726368158
4255-DDUOU,0.0,0.7802197802197802,1,0.0,0,0.0223880597014925
2984-MIIZL,0.0,0.7252747252747254,1,0.0,0,0.5626865671641791
5590-YRFJT,0.5,0.978021978021978,1,0.0909090909090909,0,0.0616915422885571
3677-TNKIO,0.0,0.989010989010989,1,0.0,0,0.5248756218905473
3329-WDIOK,0.0,0.8571428571428572,1,0.0,0,0.3218905472636816
2873-ZLIWT,0.25,0.945054945054945,1,0.0909090909090909,0,0.6626865671641791
3415-TAILE,0.0,1.0,1,0.0909090909090909,0,0.472139303482587
1915-IOFGU,0.25,0.934065934065934,1,0.0,0,0.5199004975124378
3045-XETSH,0.5,0.934065934065934,1,0.0,0,0.7621890547263681
7239-HZZCX,0.5,0.945054945054945,1,0.0,0,0.0149253731343283
7683-CBDKJ,0.0,0.934065934065934,1,0.0909090909090909,1,0.4696517412935324
0628-CNQRM,0.0,0.7802197802197802,0,0.0909090909090909,1,0.490049751243781
7665-TOALD,0.0,0.8131868131868132,1,0.0,0,0.5109452736318407
0112-QWPNC,0.25,0.7472527472527473,0,0.0909090909090909,1,0.6577114427860695
2777-PHDEI,0.0,0.945054945054945,1,0.0,0,0.5950248756218905
1196-AMORA,0.0,0.9010989010989012,1,0.0,0,0.5507462686567164
4282-YMKNA,0.25,0.8461538461538461,1,0.0,0,0.5621890547263682
5356-RHIPP,0.0,0.8351648351648352,1,0.0,0,0.0194029850746268
0746-JTRFU,0.0,0.7912087912087913,1,0.0,0,0.0676616915422885
4628-CTTLA,0.0,0.6703296703296704,1,0.0,0,0.2094527363184079
2876-VBBBL,0.25,0.8791208791208792,1,0.0,0,0.0199004975124378
6834-NXDCA,0.5,0.8461538461538461,1,0.0,0,0.0562189054726368
5597-GLBUC,0.25,0.989010989010989,1,0.0,0,0.6686567164179105
2748-MYRVK,0.5,0.7252747252747254,0,0.0,0,0.8124378109452737
4822-YCXMX,0.0,0.7142857142857143,1,0.0,0,0.6621890547263681
9821-POOTN,0.25,0.978021978021978,1,0.0909090909090909,0,0.5666666666666667
6559-ILWKJ,0.0,0.989010989010989,0,0.0909090909090909,0,0.309452736318408
4229-CZMLL,0.0,0.9010989010989012,1,0.0,0,0.5636815920398011
3663-MITLP,0.5,0.8791208791208792,1,0.0,0,0.8258706467661691
9025-ZRPVR,0.5,0.8021978021978022,1,0.0,0,0.0069651741293532
3285-UCQVC,0.25,0.8461538461538461,1,0.0,0,0.1029850746268656
3737-GCSPV,0.0,0.9560439560439562,1,0.4545454545454546,1,0.7756218905472637
4088-YLDSU,0.0,0.8901098901098902,0,0.0909090909090909,0,0.854726368159204
5797-APWZC,0.0,0.9560439560439562,1,0.0,0,0.7199004975124377
3683-QKIUE,0.25,0.9120879120879122,1,0.0,0,0.3238805970149253
4228-ZGYUW,0.5,0.945054945054945,1,0.0,0,0.7144278606965173
3519-ZKXGG,0.25,0.8131868131868132,1,0.0909090909090909,0,0.5731343283582089
6416-TVAIH,0.5,0.9230769230769232,1,0.0909090909090909,0,0.5
5108-ADXWO,0.0,0.7692307692307693,1,0.0,1,0.5497512437810945
3066-RRJIO,0.5,0.6593406593406593,1,0.0,0,0.5144278606965175
6715-OFDBP,0.0,0.8681318681318682,1,0.0,0,0.5154228855721392
1567-DSCIC,0.0,0.7252747252747254,1,0.0,0,0.753731343283582
2150-UWTFY,0.0,0.9010989010989012,1,0.0909090909090909,1,0.426865671641791
2683-BPJSO,0.0,0.945054945054945,1,0.0,1,0.6587064676616915
2157-MXBJS,0.5,0.9230769230769232,0,0.0909090909090909,0,0.5676616915422885
1087-UDSIH,0.5,0.8351648351648352,1,0.0,0,0.0134328358208955
5445-PZWGX,0.0,0.9010989010989012,0,0.0,1,0.8333333333333334
9170-CCKOU,0.0,0.945054945054945,1,0.0909090909090909,1,0.7159203980099502
1043-YCUTE,0.5,0.8131868131868132,0,0.0909090909090909,0,0.0686567164179104
3814-MLAXC,0.0,0.6813186813186813,1,0.0,0,0.6129353233830845
1226-UDFZR,0.0,0.8021978021978022,1,0.0,0,0.3119402985074627
5442-UTCVD,0.0,0.945054945054945,1,0.0,0,0.7323383084577114
7734-DBOAI,0.0,0.9670329670329672,1,0.0909090909090909,0,0.217412935323383
2114-MGINA,0.0,0.8351648351648352,1,0.0,0,0.7119402985074627
4489-SNOJF,0.0,0.8571428571428572,1,0.0909090909090909,1,0.5373134328358209
2187-LZGPL,0.25,0.6923076923076923,1,0.0,0,0.217412935323383
9019-QVLZD,0.25,0.8351648351648352,1,0.0,0,0.6099502487562188
3707-LRWZD,0.25,0.6923076923076923,0,0.0,0,0.6547263681592039
1455-ESIQH,0.25,0.8131868131868132,1,0.0,0,0.7049751243781094
2979-SXESE,0.0,0.6703296703296704,1,0.0909090909090909,1,0.7577114427860697
4013-TLDHQ,0.0,0.7362637362637363,1,0.0,0,0.5970149253731343
6121-VZNQB,0.25,0.8681318681318682,1,0.0,0,0.008457711442786
6996-KNSML,0.0,0.7472527472527473,1,0.0,0,0.5636815920398011
2592-SEIFQ,0.25,0.7032967032967034,1,0.0,0,0.0646766169154228
8642-GVWRF,0.0,0.6593406593406593,1,0.0909090909090909,0,0.6114427860696517
3400-ESFUW,0.0,0.7032967032967034,0,0.0909090909090909,1,0.3910447761194029
2057-ZBLPD,0.5,0.7362637362637363,1,0.2727272727272727,0,0.6791044776119403
5502-RLUYV,0.25,0.8901098901098902,1,0.0909090909090909,0,0.8527363184079603
9039-RBEEE,0.0,0.8241758241758242,1,0.0,1,0.3054726368159204
8417-FMLZI,0.0,0.945054945054945,1,0.0909090909090909,0,0.6497512437810945
0515-YPMCW,0.0,0.934065934065934,1,0.0,0,0.5194029850746269
0378-XSZPU,0.25,0.9120879120879122,0,0.0909090909090909,1,0.4184079601990049
4729-XKASR,0.0,1.0,1,0.0,0,0.0646766169154228
5449-FIBXJ,0.5,0.6813186813186813,1,0.0909090909090909,0,0.8462686567164178
9837-BMCLM,0.25,0.7252747252747254,1,0.0,0,0.599502487562189
0137-UDEUO,0.0,0.989010989010989,1,0.0,0,0.0159203980099502
4925-LMHOK,0.25,0.934065934065934,1,0.0,0,0.4014925373134328
1455-UGQVH,0.25,0.945054945054945,1,0.0909090909090909,0,0.7985074626865671
8280-MQRQN,0.5,0.7032967032967034,1,0.0,0,0.3203980099502488
2037-SGXHH,0.25,0.7252747252747254,1,0.0909090909090909,0,0.7601990049751244
3178-FESZO,0.0,0.945054945054945,1,0.0,0,0.8159203980099502
6087-MVHJH,0.25,0.9120879120879122,1,0.0,0,0.6985074626865672
4603-JANFB,0.0,0.934065934065934,1,0.0,0,0.5134328358208955
3018-TFTSU,0.0,0.7802197802197802,1,0.0,1,0.6313432835820896
4806-KEXQR,0.0,0.7912087912087913,1,0.0,0,0.6134328358208956
7083-YNSKY,0.0,0.8901098901098902,1,0.0,0,0.0711442786069651
7434-SHXLS,0.5,0.8461538461538461,1,0.0,0,0.02636815920398
7908-QCBCA,0.0,0.6593406593406593,1,0.0909090909090909,0,0.5089552238805971
6711-FLDFB,0.0,0.6923076923076923,1,0.0,0,0.5636815920398011
4702-IOQDC,0.5,0.945054945054945,1,0.0,0,0.5159203980099502
6178-KFNHS,0.0,0.945054945054945,1,0.0,1,0.5975124378109452
1264-BYWMS,0.0,0.8461538461538461,1,0.0,0,0.781592039800995
9658-WYUFB,0.0,0.6703296703296704,1,0.0,1,0.7577114427860697
2013-SGDXK,0.0,0.8021978021978022,1,0.0,0,0.6572139303482587
3506-LCJDC,0.0,0.7802197802197802,1,0.0909090909090909,0,0.0169154228855721
3934-HXCFZ,0.0,0.7802197802197802,1,0.0909090909090909,1,0.8059701492537313
7666-WKRON,0.5,0.8791208791208792,0,0.0,0,0.618905472636816
4910-AQFFX,0.5,0.9670329670329672,1,0.0909090909090909,0,0.607960199004975
2154-KVJFF,0.5,0.6593406593406593,1,0.0,0,0.6119402985074627
9647-ERGBE,0.0,0.945054945054945,1,0.0909090909090909,0,0.8139303482587064
3428-XZMAZ,0.25,0.945054945054945,1,0.0,0,0.508457711442786
0378-TOVMS,0.0,0.9230769230769232,1,0.0,0,0.672139303482587
4355-HBJHH,0.0,0.7912087912087913,0,0.0,1,0.6114427860696517
0318-QUUOB,0.0,0.945054945054945,1,0.0909090909090909,0,0.6199004975124378
5520-FVEWJ,0.0,0.8681318681318682,1,0.0909090909090909,0,0.6592039800995024
5572-ZDXHY,0.0,0.8791208791208792,1,0.0,0,0.6572139303482587
3750-CKVKH,0.25,0.7252747252747254,1,0.0,0,0.4925373134328358
4547-KQRTM,0.0,0.7802197802197802,1,0.0,0,0.6149253731343283
4877-EVATK,0.25,0.8571428571428572,1,0.0,0,0.017412935323383
7639-SUPCW,0.0,0.945054945054945,1,0.0,1,0.3039800995024875
4658-HCOHW,0.0,0.945054945054945,1,0.0909090909090909,0,0.8412935323383085
3440-JPSCL,0.25,0.9010989010989012,1,0.0,0,0.8129353233830846
2889-FPWRM,0.25,0.945054945054945,0,0.0909090909090909,1,0.990547263681592
4290-BSXUX,0.0,0.9010989010989012,1,0.0909090909090909,0,0.6109452736318408
0325-XBFAC,0.0,0.978021978021978,1,0.0,0,0.7606965174129353
2462-XIIJB,0.25,0.7472527472527473,1,0.0,0,0.7388059701492538
4760-XOHVN,0.25,0.8681318681318682,1,0.0909090909090909,0,0.0119402985074626
7817-BOQPW,0.25,0.7912087912087913,1,0.0,0,0.5701492537313433
1853-UDXBW,0.25,0.8791208791208792,1,0.0909090909090909,0,0.5149253731343283
5458-CQJTA,0.0,0.9230769230769232,0,0.0909090909090909,1,0.5626865671641791
5219-YIPTK,0.0,0.7252747252747254,1,0.0909090909090909,0,0.8572139303482588
3540-RZJYU,0.0,0.934065934065934,1,0.0,1,0.6761194029850747
2091-MJTFX,0.5,0.8131868131868132,1,0.0909090909090909,0,0.3278606965174129
0883-EIBTI,0.5,0.8461538461538461,1,0.0,0,0.0124378109452736
7571-YXDAD,0.0,0.9670329670329672,1,0.0,0,0.5636815920398011
3393-FMZPV,0.0,0.7582417582417583,1,0.0,0,0.8159203980099502
7486-KSRVI,0.0,0.9670329670329672,0,0.0,0,0.8134328358208955
8443-WVPSS,0.0,0.7032967032967034,1,0.4545454545454546,0,0.8119402985074626
3006-XIMLN,0.25,0.8131868131868132,1,0.0,0,0.7557213930348259
6305-YLBMM,0.5,0.945054945054945,0,0.0,0,0.8537313432835821
3647-GMGDH,0.25,0.7362637362637363,1,0.6363636363636364,0,0.7606965174129353
6595-COKXZ,0.5,0.6593406593406593,1,0.0,0,0.2606965174129353
0362-ZBZWJ,0.0,0.7032967032967034,1,0.0,0,0.6631840796019901
4211-MMAZN,0.0,0.9230769230769232,1,0.0,0,0.0199004975124378
4274-OWWYO,0.5,0.6703296703296704,1,0.0,0,0.5582089552238805
1541-ETJZO,0.25,0.8901098901098902,1,0.0,0,0.435820895522388
4106-HADHQ,0.0,0.7802197802197802,0,0.0909090909090909,1,0.6144278606965173
2369-UAPKZ,0.5,0.7802197802197802,1,0.0,0,0.854228855721393
0637-KVDLV,0.0,0.8241758241758242,1,0.0,0,0.5796019900497512
6633-MPWBS,0.0,0.7472527472527473,1,0.0,0,0.3079601990049751
8785-EPNCG,0.0,0.6593406593406593,1,0.0,0,0.0487562189054726
5729-KLZAR,0.0,0.7472527472527473,1,0.0909090909090909,0,0.6228855721393034
1582-RAFML,0.0,0.9120879120879122,1,0.0,0,0.4164179104477612
8740-CRYFY,0.25,0.7692307692307693,1,0.0,0,0.6039800995024875
2962-XPMCQ,0.25,0.8351648351648352,1,0.0,0,0.2676616915422885
1678-FYZOW,0.0,0.934065934065934,1,0.0,0,0.6084577114427862
8627-EHGIP,0.25,0.945054945054945,0,0.0,0,0.3552238805970149
5480-TBGPH,0.5,0.7032967032967034,1,0.0,0,0.8064676616915423
8854-CCVSQ,0.25,0.989010989010989,1,0.0,0,0.6208955223880598
0511-JTEOY,0.25,0.945054945054945,1,0.0,0,0.5258706467661691
6532-YLWSI,0.5,0.8021978021978022,0,0.0909090909090909,0,0.0253731343283581
5175-AOBHI,0.0,0.934065934065934,1,0.0,0,0.2761194029850746
5174-RNGBH,0.5,0.6813186813186813,1,0.0,0,0.4776119402985074
7270-BDIOA,0.25,0.989010989010989,1,0.0,0,0.7139303482587065
9565-JSNFM,0.5,0.8461538461538461,0,0.0,0,0.5194029850746269
0607-DAAHE,0.5,0.6703296703296704,0,0.0,0,0.0149253731343283
9732-KPKBW,0.0,0.934065934065934,1,0.0,1,0.3552238805970149
9560-ARGQJ,0.0,0.8571428571428572,1,0.0,0,0.6243781094527363
5134-IKDAY,0.5,1.0,1,0.0909090909090909,0,0.5129353233830846
5380-AFSSK,0.0,0.9560439560439562,1,0.0,0,0.7527363184079602
8714-EUHJO,0.25,0.8571428571428572,1,0.0909090909090909,0,0.7253731343283583
3721-CNEYS,0.0,0.978021978021978,1,0.0,0,0.5243781094527363
2568-OIADY,0.0,0.9560439560439562,1,0.0909090909090909,0,0.808457711442786
1193-RTSLK,0.0,0.8461538461538461,1,0.0,1,0.6532338308457711
5923-GXUOC,0.0,0.8681318681318682,1,0.0,1,0.8572139303482588
4432-ADRLB,0.0,0.945054945054945,1,0.0,0,0.2626865671641791
8993-PHFWD,0.0,0.7802197802197802,1,0.0,0,0.0696517412935323
1565-RHDJD,0.5,0.989010989010989,1,0.0,0,0.6547263681592039
3765-JXVKY,0.0,0.7692307692307693,1,0.0,0,0.5616915422885572
7330-WZLNC,0.5,0.7472527472527473,1,0.0,0,0.7218905472636815
6635-MYYYZ,0.25,0.7472527472527473,0,0.0,1,0.6676616915422885
5378-IKEEG,0.5,0.7142857142857143,1,0.0,0,0.1741293532338308
6413-XKKPU,0.0,1.0,1,0.0909090909090909,1,0.7079601990049752
1449-XQEMT,0.0,0.8131868131868132,1,0.0,0,0.0154228855721393
2626-URJFX,0.5,0.7032967032967034,1,0.0909090909090909,0,0.3248756218905472
2612-RRIDN,0.25,0.9120879120879122,1,0.0,0,0.6243781094527363
4735-ASGMA,0.0,0.945054945054945,1,0.0,0,0.7970149253731342
3669-LVWZB,0.25,0.8901098901098902,1,0.0,0,0.3258706467661691
6892-EZDTG,0.25,0.934065934065934,1,0.0909090909090909,0,0.7303482587064677
9725-SCPZG,0.5,0.8241758241758242,1,0.0,0,0.7223880597014924
5884-GCYMI,0.0,0.945054945054945,1,0.0,0,0.5089552238805971
7853-GVUDZ,0.25,0.7142857142857143,1,0.0909090909090909,0,0.0189054726368158
3943-KDREE,0.25,0.7802197802197802,1,0.0,0,0.564179104477612
9239-ZBZZV,0.0,0.8241758241758242,1,0.0,0,0.2955223880597015
4398-HSCJH,0.0,0.7142857142857143,1,0.0,0,0.4512437810945273
4430-UZIPO,0.0,0.945054945054945,1,0.0,0,0.1850746268656716
4855-SNKMY,0.5,0.7142857142857143,1,0.0,0,0.2572139303482587
8008-HAWED,0.0,0.8461538461538461,1,0.0,0,0.3233830845771144
1502-XFCVR,0.0,0.8461538461538461,0,0.0,1,0.8776119402985075
9692-TUSXH,0.0,0.934065934065934,1,0.0,1,0.7741293532338308
7912-SYRQT,0.25,1.0,1,0.0,0,0.5656716417910447
8292-TYSPY,0.25,0.7472527472527473,1,0.0,0,0.3656716417910447
1867-BDVFH,0.25,0.8241758241758242,1,0.0909090909090909,0,0.5582089552238805
2359-QWQUL,0.25,0.6923076923076923,0,0.0909090909090909,1,0.8601990049751244
9103-TCIHJ,0.25,0.7472527472527473,1,0.0,1,0.372636815920398
4140-WJAWW,0.0,0.945054945054945,1,0.0,0,0.0159203980099502
6653-CBBOM,0.0,0.9120879120879122,1,0.0,0,0.517910447761194
6101-IMRMM,0.25,0.945054945054945,1,0.0,0,0.7587064676616915
8943-URTMR,0.25,0.945054945054945,1,0.0,0,0.6109452736318408
2955-PSXOE,0.25,0.945054945054945,1,0.0,0,0.0194029850746268
7762-URZQH,0.25,0.8571428571428572,0,0.0,1,0.8736318407960199
6907-NZZIJ,0.0,0.7692307692307693,1,0.0,0,0.8049751243781095
2911-UREFD,0.0,0.6813186813186813,1,0.2727272727272727,1,0.3746268656716417
3744-ZRRDZ,0.0,0.934065934065934,1,0.0,0,0.6378109452736318
5673-TIYIB,0.5,0.8901098901098902,1,0.0,0,0.2203980099502487
1602-IJQQE,0.0,0.9560439560439562,1,0.0,0,0.5681592039800994
4628-WQCQQ,0.0,0.8351648351648352,0,0.0,0,0.6656716417910448
1644-IRKSF,0.5,0.7802197802197802,0,0.4545454545454546,0,0.7517412935323382
3705-PSNGL,0.5,0.9010989010989012,0,0.0,0,0.0213930348258706
2606-RMDHZ,0.0,0.9670329670329672,1,0.0,0,0.1218905472636815
6861-OKBCE,0.25,0.989010989010989,1,0.0,0,0.0184079601990049
9940-RHLFB,0.0,0.6703296703296704,1,0.0,0,0.5676616915422885
1383-EZRWL,0.25,0.9230769230769232,1,0.0,0,0.017910447761194
4759-TRPLW,0.0,0.7142857142857143,1,0.0,0,0.518905472636816
8563-IIOXK,0.0,0.7692307692307693,0,0.3636363636363636,1,0.3134328358208955
2982-VPSGI,0.0,0.6813186813186813,1,0.0909090909090909,0,0.753731343283582
8199-ZLLSA,0.0,0.945054945054945,0,0.0,1,0.9960199004975124
4625-EWPTF,0.0,0.978021978021978,1,0.0,1,0.1213930348258706
5980-NOPLP,0.25,0.9010989010989012,1,0.3636363636363636,0,0.7746268656716417
9874-QLCLH,0.0,0.8131868131868132,1,0.0909090909090909,1,0.8552238805970148
6000-APYLU,0.5,0.934065934065934,1,0.0,0,0.6223880597014925
0947-IDHRQ,0.25,0.7692307692307693,1,0.0,0,0.617412935323383
9048-JVYVF,0.25,0.945054945054945,1,0.0,0,0.508457711442786
1902-XBTFB,0.25,0.945054945054945,1,0.0,0,0.7079601990049752
2794-XIMMO,0.25,0.945054945054945,0,0.0909090909090909,0,0.4199004975124378
8382-SHQEH,0.0,0.8791208791208792,1,0.0909090909090909,0,0.6631840796019901
2983-ZANRP,0.0,0.934065934065934,1,0.0909090909090909,0,0.5502487562189055
7845-URHJN,0.5,0.945054945054945,1,0.0909090909090909,0,0.0189054726368158
3034-ZBEQN,0.25,0.934065934065934,0,0.0909090909090909,0,0.163681592039801
0302-JOIVN,0.25,0.7802197802197802,1,0.0909090909090909,0,0.8248756218905472
5366-IJEQJ,0.0,0.8901098901098902,1,0.0,0,0.7009950248756219
1981-INRFU,0.5,0.945054945054945,1,0.0,0,0.6119402985074627
4971-PUYQO,0.25,0.9230769230769232,1,0.0,0,0.7592039800995024
1527-SXDPN,0.5,0.934065934065934,0,0.0909090909090909,0,0.7761194029850746
8634-CILSZ,0.5,0.7252747252747254,0,0.0,0,0.8601990049751244
6682-QJDGB,0.0,0.6593406593406593,1,0.0,1,0.3681592039800995
8780-IXSTS,0.0,0.7252747252747254,1,0.0,0,0.7149253731343282
9530-EHPOH,0.0,0.945054945054945,1,0.0,0,0.3532338308457711
0345-HKJVM,0.0,0.945054945054945,1,0.0,0,0.7069651741293532
3049-SOLAY,0.0,0.8901098901098902,1,0.4545454545454546,0,0.7656716417910447
3235-ETOOB,0.25,0.9120879120879122,1,0.0909090909090909,1,0.5597014925373134
8058-INTPH,0.5,0.7252747252747254,1,0.0,0,0.6109452736318408
8821-XNHVZ,0.5,0.8461538461538461,1,0.0909090909090909,0,0.6149253731343283
2082-OJVTK,0.0,0.945054945054945,1,0.0909090909090909,0,0.7059701492537314
5940-NFXKV,0.25,0.9120879120879122,1,0.0909090909090909,0,0.6507462686567165
8053-WWDRO,0.5,0.6813186813186813,1,0.0909090909090909,0,0.0124378109452736
9564-KCLHR,0.0,0.978021978021978,1,0.0,0,0.3283582089552238
2082-CEFLT,0.0,0.9120879120879122,1,0.0,0,0.2721393034825871
1213-NGCUN,0.25,0.9120879120879122,1,0.0,0,0.3124378109452736
5688-KZTSN,0.0,0.7472527472527473,1,0.0909090909090909,0,0.017412935323383
2894-QOJRX,0.0,0.9670329670329672,1,0.0909090909090909,0,0.1567164179104477
3143-JQEGI,0.25,0.8351648351648352,1,0.0909090909090909,0,0.6975124378109452
6386-SZZKH,0.25,0.9560439560439562,0,0.0909090909090909,0,0.8925373134328359
3521-SYVOR,0.0,0.8241758241758242,1,0.0,0,0.4626865671641791
9526-JAWYF,0.0,0.7252747252747254,1,0.0,0,0.7119402985074627
5649-VUKMC,0.25,0.9120879120879122,0,0.0,0,0.7686567164179104
4919-IKATY,0.0,0.945054945054945,1,0.2727272727272727,1,0.6592039800995024
9050-QLROH,0.0,0.9230769230769232,1,0.0,0,0.7208955223880598
0877-SDMBN,0.5,0.945054945054945,0,0.0,1,0.8527363184079603
8065-YKXKD,0.0,0.7032967032967034,1,0.0,0,0.5621890547263682
9637-EIHEQ,0.25,0.6923076923076923,1,0.0,0,0.3238805970149253
9689-PTNPG,0.0,0.8241758241758242,1,0.0,0,0.6169154228855721
9465-RWMXL,0.5,0.934065934065934,1,0.0909090909090909,0,0.6034825870646766
2362-IBOOY,0.5,0.7802197802197802,1,0.0,0,0.6616915422885572
0843-WTBXE,0.0,0.934065934065934,1,0.0,0,0.6686567164179105
5515-IDEJJ,0.0,0.6813186813186813,1,0.3636363636363636,0,0.0164179104477611
5376-DEQCP,0.5,0.8791208791208792,1,0.0,0,0.5208955223880596
9095-HFAFX,0.25,1.0,1,0.0,0,0.6243781094527363
2379-ENZGV,0.25,0.7362637362637363,1,0.0,0,0.6626865671641791
2722-VOJQL,0.0,0.945054945054945,0,0.0,0,0.8696517412935324
5228-EXCET,0.0,0.8791208791208792,1,0.0,0,0.6228855721393034
7394-FKDNK,0.25,0.945054945054945,1,0.2727272727272727,0,0.708457711442786
6331-LWDTQ,0.25,0.945054945054945,1,0.0,0,0.536318407960199
1597-FZREH,0.25,0.945054945054945,1,0.0,0,0.5786069651741294
0727-IWKVK,0.25,0.945054945054945,1,0.0,0,0.6134328358208956
3512-IZIKN,0.0,0.8791208791208792,0,0.0909090909090909,1,0.4681592039800994
6141-OOXUQ,0.25,0.7032967032967034,1,0.0,0,0.0139303482587064
7503-ZGUZJ,0.0,0.8131868131868132,1,0.0,0,0.6606965174129353
8718-PTMEZ,0.25,0.934065934065934,1,0.0,0,0.127363184079602
2207-OBZNX,0.0,0.934065934065934,1,0.0,1,0.3258706467661691
6142-VSJQO,0.25,0.934065934065934,1,0.0,0,0.2597014925373134
6437-UKHMV,0.25,0.945054945054945,1,0.0,0,0.6114427860696517
1114-CENIM,0.0,0.8681318681318682,1,0.0,0,0.3656716417910447
6289-CPNLD,0.0,0.7472527472527473,0,0.2727272727272727,0,0.5537313432835821
5536-SLHPM,0.25,0.8131868131868132,1,0.4545454545454546,0,0.5920398009950248
8837-VVWLQ,0.0,0.8351648351648352,1,0.0,1,0.663681592039801
2696-NARTR,0.25,0.6703296703296704,1,0.0,0,0.553233830845771
7614-QVWQL,0.25,0.6813186813186813,0,0.1818181818181818,0,0.3338308457711442
1809-DMJHQ,0.0,0.8791208791208792,1,0.0,0,0.2761194029850746
6923-EFPNL,0.0,0.8571428571428572,1,0.0,0,0.3333333333333333
9574-RKJIF,0.0,0.7252747252747254,1,0.0909090909090909,1,0.7577114427860697
2619-WFQWU,0.5,1.0,1,0.0,0,0.5164179104477612
0778-NELLA,0.0,0.989010989010989,1,0.0,0,0.163681592039801
4614-NUVZD,0.5,0.8791208791208792,1,0.0,0,0.6253731343283582
3803-KMQFW,0.5,0.8021978021978022,1,0.0909090909090909,0,0.0228855721393034
6804-GDMOI,0.5,0.6923076923076923,0,0.0,0,0.8791044776119402
9572-MTILT,0.0,0.8351648351648352,1,0.6363636363636364,1,0.8805970149253731
9611-CTWIH,0.5,0.8681318681318682,1,0.0,0,0.708457711442786
0329-GTIAJ,0.5,0.8901098901098902,1,0.0,0,0.7925373134328358
