Customer ID,Satisfaction Score,Churn Score,Contract_Month-to-Month,Number of Referrals,Online Security,Monthly Charge,Offer_Offer E,Offer_Offer A,Contract_Two Year
4729-XKASR,0.0,1.0,1,0.0,0,0.0646766169154228,0,0,0
5449-FIBXJ,0.5,0.6813186813186813,1,0.0909090909090909,0,0.8462686567164178,0,0,0
9837-BMCLM,0.25,0.7252747252747254,1,0.0,0,0.599502487562189,0,0,0
0137-UDEUO,0.0,0.989010989010989,1,0.0,0,0.0159203980099502,1,0,0
4925-LMHOK,0.25,0.934065934065934,1,0.0,0,0.4014925373134328,0,0,0
1455-UGQVH,0.25,0.945054945054945,1,0.0909090909090909,0,0.7985074626865671,0,0,0
8280-MQRQN,0.5,0.7032967032967034,1,0.0,0,0.3203980099502488,1,0,0
2037-SGXHH,0.25,0.7252747252747254,1,0.0909090909090909,0,0.7601990049751244,0,0,0
3178-FESZO,0.0,0.945054945054945,1,0.0,0,0.8159203980099502,1,0,0
6087-MVHJH,0.25,0.9120879120879122,1,0.0,0,0.6985074626865672,0,0,0
4603-JANFB,0.0,0.934065934065934,1,0.0,0,0.5134328358208955,1,0,0
3018-TFTSU,0.0,0.7802197802197802,1,0.0,1,0.6313432835820896,0,0,0
4806-KEXQR,0.0,0.7912087912087913,1,0.0,0,0.6134328358208956,1,0,0
7083-YNSKY,0.0,0.8901098901098902,1,0.0,0,0.0711442786069651,0,0,0
7434-SHXLS,0.5,0.8461538461538461,1,0.0,0,0.02636815920398,1,0,0
7908-QCBCA,0.0,0.6593406593406593,1,0.0909090909090909,0,0.5089552238805971,1,0,0
6711-FLDFB,0.0,0.6923076923076923,1,0.0,0,0.5636815920398011,1,0,0
4702-IOQDC,0.5,0.945054945054945,1,0.0,0,0.5159203980099502,1,0,0
6178-KFNHS,0.0,0.945054945054945,1,0.0,1,0.5975124378109452,0,0,0
1264-BYWMS,0.0,0.8461538461538461,1,0.0,0,0.781592039800995,0,0,0
9658-WYUFB,0.0,0.6703296703296704,1,0.0,1,0.7577114427860697,0,0,0
2013-SGDXK,0.0,0.8021978021978022,1,0.0,0,0.6572139303482587,0,0,0
3506-LCJDC,0.0,0.7802197802197802,1,0.0909090909090909,0,0.0169154228855721,0,0,0
3934-HXCFZ,0.0,0.7802197802197802,1,0.0909090909090909,1,0.8059701492537313,0,0,0
7666-WKRON,0.5,0.8791208791208792,0,0.0,0,0.618905472636816,0,0,1
4910-AQFFX,0.5,0.9670329670329672,1,0.0909090909090909,0,0.607960199004975,0,0,0
2154-KVJFF,0.5,0.6593406593406593,1,0.0,0,0.6119402985074627,0,0,0
9647-ERGBE,0.0,0.945054945054945,1,0.0909090909090909,0,0.8139303482587064,0,0,0
3428-XZMAZ,0.25,0.945054945054945,1,0.0,0,0.508457711442786,0,0,0
0378-TOVMS,0.0,0.9230769230769232,1,0.0,0,0.672139303482587,0,0,0
4355-HBJHH,0.0,0.7912087912087913,0,0.0,1,0.6114427860696517,0,0,1
0318-QUUOB,0.0,0.945054945054945,1,0.0909090909090909,0,0.6199004975124378,0,0,0
5520-FVEWJ,0.0,0.8681318681318682,1,0.0909090909090909,0,0.6592039800995024,0,0,0
5572-ZDXHY,0.0,0.8791208791208792,1,0.0,0,0.6572139303482587,0,0,0
3750-CKVKH,0.25,0.7252747252747254,1,0.0,0,0.4925373134328358,0,0,0
4547-KQRTM,0.0,0.7802197802197802,1,0.0,0,0.6149253731343283,0,0,0
4877-EVATK,0.25,0.8571428571428572,1,0.0,0,0.017412935323383,0,0,0
7639-SUPCW,0.0,0.945054945054945,1,0.0,1,0.3039800995024875,0,0,0
4658-HCOHW,0.0,0.945054945054945,1,0.0909090909090909,0,0.8412935323383085,0,0,0
3440-JPSCL,0.25,0.9010989010989012,1,0.0,0,0.8129353233830846,0,0,0
2889-FPWRM,0.25,0.945054945054945,0,0.0909090909090909,1,0.990547263681592,0,0,0
4290-BSXUX,0.0,0.9010989010989012,1,0.0909090909090909,0,0.6109452736318408,0,0,0
0325-XBFAC,0.0,0.978021978021978,1,0.0,0,0.7606965174129353,0,0,0
2462-XIIJB,0.25,0.7472527472527473,1,0.0,0,0.7388059701492538,0,0,0
4760-XOHVN,0.25,0.8681318681318682,1,0.0909090909090909,0,0.0119402985074626,0,0,0
7817-BOQPW,0.25,0.7912087912087913,1,0.0,0,0.5701492537313433,0,0,0
1853-UDXBW,0.25,0.8791208791208792,1,0.0909090909090909,0,0.5149253731343283,0,0,0
5458-CQJTA,0.0,0.9230769230769232,0,0.0909090909090909,1,0.5626865671641791,0,0,1
5219-YIPTK,0.0,0.7252747252747254,1,0.0909090909090909,0,0.8572139303482588,0,0,0
3540-RZJYU,0.0,0.934065934065934,1,0.0,1,0.6761194029850747,0,0,0
2091-MJTFX,0.5,0.8131868131868132,1,0.0909090909090909,0,0.3278606965174129,0,0,0
0883-EIBTI,0.5,0.8461538461538461,1,0.0,0,0.0124378109452736,0,0,0
7571-YXDAD,0.0,0.9670329670329672,1,0.0,0,0.5636815920398011,0,0,0
3393-FMZPV,0.0,0.7582417582417583,1,0.0,0,0.8159203980099502,0,0,0
7486-KSRVI,0.0,0.9670329670329672,0,0.0,0,0.8134328358208955,0,0,0
8443-WVPSS,0.0,0.7032967032967034,1,0.4545454545454546,0,0.8119402985074626,0,0,0
3006-XIMLN,0.25,0.8131868131868132,1,0.0,0,0.7557213930348259,0,0,0
6305-YLBMM,0.5,0.945054945054945,0,0.0,0,0.8537313432835821,0,0,0
3647-GMGDH,0.25,0.7362637362637363,1,0.6363636363636364,0,0.7606965174129353,0,0,0
6595-COKXZ,0.5,0.6593406593406593,1,0.0,0,0.2606965174129353,1,0,0
0362-ZBZWJ,0.0,0.7032967032967034,1,0.0,0,0.6631840796019901,0,0,0
4211-MMAZN,0.0,0.9230769230769232,1,0.0,0,0.0199004975124378,1,0,0
4274-OWWYO,0.5,0.6703296703296704,1,0.0,0,0.5582089552238805,0,0,0
1541-ETJZO,0.25,0.8901098901098902,1,0.0,0,0.435820895522388,1,0,0
4106-HADHQ,0.0,0.7802197802197802,0,0.0909090909090909,1,0.6144278606965173,0,0,0
2369-UAPKZ,0.5,0.7802197802197802,1,0.0,0,0.854228855721393,1,0,0
0637-KVDLV,0.0,0.8241758241758242,1,0.0,0,0.5796019900497512,1,0,0
6633-MPWBS,0.0,0.7472527472527473,1,0.0,0,0.3079601990049751,1,0,0
8785-EPNCG,0.0,0.6593406593406593,1,0.0,0,0.0487562189054726,0,0,0
5729-KLZAR,0.0,0.7472527472527473,1,0.0909090909090909,0,0.6228855721393034,1,0,0
1582-RAFML,0.0,0.9120879120879122,1,0.0,0,0.4164179104477612,1,0,0
8740-CRYFY,0.25,0.7692307692307693,1,0.0,0,0.6039800995024875,1,0,0
2962-XPMCQ,0.25,0.8351648351648352,1,0.0,0,0.2676616915422885,1,0,0
1678-FYZOW,0.0,0.934065934065934,1,0.0,0,0.6084577114427862,1,0,0
8627-EHGIP,0.25,0.945054945054945,0,0.0,0,0.3552238805970149,0,0,0
5480-TBGPH,0.5,0.7032967032967034,1,0.0,0,0.8064676616915423,0,0,0
8854-CCVSQ,0.25,0.989010989010989,1,0.0,0,0.6208955223880598,0,0,0
0511-JTEOY,0.25,0.945054945054945,1,0.0,0,0.5258706467661691,1,0,0
6532-YLWSI,0.5,0.8021978021978022,0,0.0909090909090909,0,0.0253731343283581,0,0,0
5175-AOBHI,0.0,0.934065934065934,1,0.0,0,0.2761194029850746,0,0,0
5174-RNGBH,0.5,0.6813186813186813,1,0.0,0,0.4776119402985074,0,0,0
7270-BDIOA,0.25,0.989010989010989,1,0.0,0,0.7139303482587065,0,0,0
9565-JSNFM,0.5,0.8461538461538461,0,0.0,0,0.5194029850746269,0,0,0
0607-DAAHE,0.5,0.6703296703296704,0,0.0,0,0.0149253731343283,0,0,1
9732-KPKBW,0.0,0.934065934065934,1,0.0,1,0.3552238805970149,0,0,0
9560-ARGQJ,0.0,0.8571428571428572,1,0.0,0,0.6243781094527363,0,0,0
5134-IKDAY,0.5,1.0,1,0.0909090909090909,0,0.5129353233830846,0,0,0
5380-AFSSK,0.0,0.9560439560439562,1,0.0,0,0.7527363184079602,0,0,0
8714-EUHJO,0.25,0.8571428571428572,1,0.0909090909090909,0,0.7253731343283583,0,0,0
3721-CNEYS,0.0,0.978021978021978,1,0.0,0,0.5243781094527363,0,0,0
2568-OIADY,0.0,0.9560439560439562,1,0.0909090909090909,0,0.808457711442786,0,0,0
1193-RTSLK,0.0,0.8461538461538461,1,0.0,1,0.6532338308457711,0,0,0
5923-GXUOC,0.0,0.8681318681318682,1,0.0,1,0.8572139303482588,0,0,0
4432-ADRLB,0.0,0.945054945054945,1,0.0,0,0.2626865671641791,0,0,0
8993-PHFWD,0.0,0.7802197802197802,1,0.0,0,0.0696517412935323,0,0,0
1565-RHDJD,0.5,0.989010989010989,1,0.0,0,0.6547263681592039,0,0,0
3765-JXVKY,0.0,0.7692307692307693,1,0.0,0,0.5616915422885572,1,0,0
7330-WZLNC,0.5,0.7472527472527473,1,0.0,0,0.7218905472636815,1,0,0
6635-MYYYZ,0.25,0.7472527472527473,0,0.0,1,0.6676616915422885,0,0,0
5378-IKEEG,0.5,0.7142857142857143,1,0.0,0,0.1741293532338308,1,0,0
6413-XKKPU,0.0,1.0,1,0.0909090909090909,1,0.7079601990049752,0,0,0
1449-XQEMT,0.0,0.8131868131868132,1,0.0,0,0.0154228855721393,1,0,0
2626-URJFX,0.5,0.7032967032967034,1,0.0909090909090909,0,0.3248756218905472,1,0,0
2612-RRIDN,0.25,0.9120879120879122,1,0.0,0,0.6243781094527363,1,0,0
4735-ASGMA,0.0,0.945054945054945,1,0.0,0,0.7970149253731342,0,0,0
3669-LVWZB,0.25,0.8901098901098902,1,0.0,0,0.3258706467661691,0,0,0
6892-EZDTG,0.25,0.934065934065934,1,0.0909090909090909,0,0.7303482587064677,1,0,0
9725-SCPZG,0.5,0.8241758241758242,1,0.0,0,0.7223880597014924,1,0,0
5884-GCYMI,0.0,0.945054945054945,1,0.0,0,0.5089552238805971,1,0,0
7853-GVUDZ,0.25,0.7142857142857143,1,0.0909090909090909,0,0.0189054726368158,1,0,0
3943-KDREE,0.25,0.7802197802197802,1,0.0,0,0.564179104477612,0,0,0
9239-ZBZZV,0.0,0.8241758241758242,1,0.0,0,0.2955223880597015,1,0,0
4398-HSCJH,0.0,0.7142857142857143,1,0.0,0,0.4512437810945273,1,0,0
4430-UZIPO,0.0,0.945054945054945,1,0.0,0,0.1850746268656716,1,0,0
4855-SNKMY,0.5,0.7142857142857143,1,0.0,0,0.2572139303482587,1,0,0
8008-HAWED,0.0,0.8461538461538461,1,0.0,0,0.3233830845771144,0,0,0
1502-XFCVR,0.0,0.8461538461538461,0,0.0,1,0.8776119402985075,0,0,0
9692-TUSXH,0.0,0.934065934065934,1,0.0,1,0.7741293532338308,0,0,0
7912-SYRQT,0.25,1.0,1,0.0,0,0.5656716417910447,1,0,0
8292-TYSPY,0.25,0.7472527472527473,1,0.0,0,0.3656716417910447,0,0,0
1867-BDVFH,0.25,0.8241758241758242,1,0.0909090909090909,0,0.5582089552238805,0,0,0
2359-QWQUL,0.25,0.6923076923076923,0,0.0909090909090909,1,0.8601990049751244,0,0,0
9103-TCIHJ,0.25,0.7472527472527473,1,0.0,1,0.372636815920398,0,0,0
4140-WJAWW,0.0,0.945054945054945,1,0.0,0,0.0159203980099502,0,0,0
6653-CBBOM,0.0,0.9120879120879122,1,0.0,0,0.517910447761194,1,0,0
6101-IMRMM,0.25,0.945054945054945,1,0.0,0,0.7587064676616915,1,0,0
8943-URTMR,0.25,0.945054945054945,1,0.0,0,0.6109452736318408,1,0,0
2955-PSXOE,0.25,0.945054945054945,1,0.0,0,0.0194029850746268,0,0,0
7762-URZQH,0.25,0.8571428571428572,0,0.0,1,0.8736318407960199,0,0,1
6907-NZZIJ,0.0,0.7692307692307693,1,0.0,0,0.8049751243781095,0,0,0
2911-UREFD,0.0,0.6813186813186813,1,0.2727272727272727,1,0.3746268656716417,0,0,0
3744-ZRRDZ,0.0,0.934065934065934,1,0.0,0,0.6378109452736318,0,0,0
5673-TIYIB,0.5,0.8901098901098902,1,0.0,0,0.2203980099502487,1,0,0
1602-IJQQE,0.0,0.9560439560439562,1,0.0,0,0.5681592039800994,1,0,0
4628-WQCQQ,0.0,0.8351648351648352,0,0.0,0,0.6656716417910448,0,0,0
1644-IRKSF,0.5,0.7802197802197802,0,0.4545454545454546,0,0.7517412935323382,0,0,0
3705-PSNGL,0.5,0.9010989010989012,0,0.0,0,0.0213930348258706,0,0,0
2606-RMDHZ,0.0,0.9670329670329672,1,0.0,0,0.1218905472636815,1,0,0
6861-OKBCE,0.25,0.989010989010989,1,0.0,0,0.0184079601990049,0,0,0
9940-RHLFB,0.0,0.6703296703296704,1,0.0,0,0.5676616915422885,1,0,0
1383-EZRWL,0.25,0.9230769230769232,1,0.0,0,0.017910447761194,1,0,0
4759-TRPLW,0.0,0.7142857142857143,1,0.0,0,0.518905472636816,1,0,0
8563-IIOXK,0.0,0.7692307692307693,0,0.3636363636363636,1,0.3134328358208955,1,0,0
2982-VPSGI,0.0,0.6813186813186813,1,0.0909090909090909,0,0.753731343283582,0,0,0
8199-ZLLSA,0.0,0.945054945054945,0,0.0,1,0.9960199004975124,0,0,0
4625-EWPTF,0.0,0.978021978021978,1,0.0,1,0.1213930348258706,1,0,0
5980-NOPLP,0.25,0.9010989010989012,1,0.3636363636363636,0,0.7746268656716417,0,0,0
9874-QLCLH,0.0,0.8131868131868132,1,0.0909090909090909,1,0.8552238805970148,0,0,0
6000-APYLU,0.5,0.934065934065934,1,0.0,0,0.6223880597014925,0,0,0
0947-IDHRQ,0.25,0.7692307692307693,1,0.0,0,0.617412935323383,0,0,0
9048-JVYVF,0.25,0.945054945054945,1,0.0,0,0.508457711442786,0,0,0
1902-XBTFB,0.25,0.945054945054945,1,0.0,0,0.7079601990049752,0,0,0
2794-XIMMO,0.25,0.945054945054945,0,0.0909090909090909,0,0.4199004975124378,0,0,0
8382-SHQEH,0.0,0.8791208791208792,1,0.0909090909090909,0,0.6631840796019901,0,0,0
2983-ZANRP,0.0,0.934065934065934,1,0.0909090909090909,0,0.5502487562189055,0,0,0
7845-URHJN,0.5,0.945054945054945,1,0.0909090909090909,0,0.0189054726368158,0,0,0
3034-ZBEQN,0.25,0.934065934065934,0,0.0909090909090909,0,0.163681592039801,0,0,0
0302-JOIVN,0.25,0.7802197802197802,1,0.0909090909090909,0,0.8248756218905472,0,0,0
5366-IJEQJ,0.0,0.8901098901098902,1,0.0,0,0.7009950248756219,0,0,0
1981-INRFU,0.5,0.945054945054945,1,0.0,0,0.6119402985074627,0,0,0
4971-PUYQO,0.25,0.9230769230769232,1,0.0,0,0.7592039800995024,0,0,0
1527-SXDPN,0.5,0.934065934065934,0,0.0909090909090909,0,0.7761194029850746,0,0,1
8634-CILSZ,0.5,0.7252747252747254,0,0.0,0,0.8601990049751244,0,1,0
6682-QJDGB,0.0,0.6593406593406593,1,0.0,1,0.3681592039800995,0,0,0
8780-IXSTS,0.0,0.7252747252747254,1,0.0,0,0.7149253731343282,0,0,0
9530-EHPOH,0.0,0.945054945054945,1,0.0,0,0.3532338308457711,0,0,0
0345-HKJVM,0.0,0.945054945054945,1,0.0,0,0.7069651741293532,0,0,0
3049-SOLAY,0.0,0.8901098901098902,1,0.4545454545454546,0,0.7656716417910447,0,0,0
3235-ETOOB,0.25,0.9120879120879122,1,0.0909090909090909,1,0.5597014925373134,0,0,0
8058-INTPH,0.5,0.7252747252747254,1,0.0,0,0.6109452736318408,0,0,0
8821-XNHVZ,0.5,0.8461538461538461,1,0.0909090909090909,0,0.6149253731343283,0,0,0
2082-OJVTK,0.0,0.945054945054945,1,0.0909090909090909,0,0.7059701492537314,0,0,0
5940-NFXKV,0.25,0.9120879120879122,1,0.0909090909090909,0,0.6507462686567165,0,0,0
8053-WWDRO,0.5,0.6813186813186813,1,0.0909090909090909,0,0.0124378109452736,0,0,0
9564-KCLHR,0.0,0.978021978021978,1,0.0,0,0.3283582089552238,0,0,0
2082-CEFLT,0.0,0.9120879120879122,1,0.0,0,0.2721393034825871,1,0,0
1213-NGCUN,0.25,0.9120879120879122,1,0.0,0,0.3124378109452736,1,0,0
5688-KZTSN,0.0,0.7472527472527473,1,0.0909090909090909,0,0.017412935323383,0,0,0
2894-QOJRX,0.0,0.9670329670329672,1,0.0909090909090909,0,0.1567164179104477,0,0,0
3143-JQEGI,0.25,0.8351648351648352,1,0.0909090909090909,0,0.6975124378109452,0,0,0
6386-SZZKH,0.25,0.9560439560439562,0,0.0909090909090909,0,0.8925373134328359,0,0,1
3521-SYVOR,0.0,0.8241758241758242,1,0.0,0,0.4626865671641791,0,0,0
9526-JAWYF,0.0,0.7252747252747254,1,0.0,0,0.7119402985074627,0,0,0
5649-VUKMC,0.25,0.9120879120879122,0,0.0,0,0.7686567164179104,0,0,0
4919-IKATY,0.0,0.945054945054945,1,0.2727272727272727,1,0.6592039800995024,1,0,0
9050-QLROH,0.0,0.9230769230769232,1,0.0,0,0.7208955223880598,0,0,0
0877-SDMBN,0.5,0.945054945054945,0,0.0,1,0.8527363184079603,0,0,0
8065-YKXKD,0.0,0.7032967032967034,1,0.0,0,0.5621890547263682,0,0,0
9637-EIHEQ,0.25,0.6923076923076923,1,0.0,0,0.3238805970149253,0,0,0
9689-PTNPG,0.0,0.8241758241758242,1,0.0,0,0.6169154228855721,1,0,0
9465-RWMXL,0.5,0.934065934065934,1,0.0909090909090909,0,0.6034825870646766,0,0,0
2362-IBOOY,0.5,0.7802197802197802,1,0.0,0,0.6616915422885572,0,0,0
0843-WTBXE,0.0,0.934065934065934,1,0.0,0,0.6686567164179105,0,0,0
5515-IDEJJ,0.0,0.6813186813186813,1,0.3636363636363636,0,0.0164179104477611,1,0,0
5376-DEQCP,0.5,0.8791208791208792,1,0.0,0,0.5208955223880596,0,0,0
9095-HFAFX,0.25,1.0,1,0.0,0,0.6243781094527363,1,0,0
2379-ENZGV,0.25,0.7362637362637363,1,0.0,0,0.6626865671641791,1,0,0
2722-VOJQL,0.0,0.945054945054945,0,0.0,0,0.8696517412935324,0,0,0
5228-EXCET,0.0,0.8791208791208792,1,0.0,0,0.6228855721393034,0,0,0
7394-FKDNK,0.25,0.945054945054945,1,0.2727272727272727,0,0.708457711442786,1,0,0
6331-LWDTQ,0.25,0.945054945054945,1,0.0,0,0.536318407960199,0,0,0
1597-FZREH,0.25,0.945054945054945,1,0.0,0,0.5786069651741294,1,0,0
0727-IWKVK,0.25,0.945054945054945,1,0.0,0,0.6134328358208956,1,0,0
3512-IZIKN,0.0,0.8791208791208792,0,0.0909090909090909,1,0.4681592039800994,0,1,1
6141-OOXUQ,0.25,0.7032967032967034,1,0.0,0,0.0139303482587064,1,0,0
7503-ZGUZJ,0.0,0.8131868131868132,1,0.0,0,0.6606965174129353,0,0,0
8718-PTMEZ,0.25,0.934065934065934,1,0.0,0,0.127363184079602,0,0,0
2207-OBZNX,0.0,0.934065934065934,1,0.0,1,0.3258706467661691,0,0,0
6142-VSJQO,0.25,0.934065934065934,1,0.0,0,0.2597014925373134,0,0,0
6437-UKHMV,0.25,0.945054945054945,1,0.0,0,0.6114427860696517,0,0,0
1114-CENIM,0.0,0.8681318681318682,1,0.0,0,0.3656716417910447,0,0,0
6289-CPNLD,0.0,0.7472527472527473,0,0.2727272727272727,0,0.5537313432835821,0,0,0
5536-SLHPM,0.25,0.8131868131868132,1,0.4545454545454546,0,0.5920398009950248,0,0,0
8837-VVWLQ,0.0,0.8351648351648352,1,0.0,1,0.663681592039801,0,0,0
2696-NARTR,0.25,0.6703296703296704,1,0.0,0,0.553233830845771,0,0,0
7614-QVWQL,0.25,0.6813186813186813,0,0.1818181818181818,0,0.3338308457711442,0,0,0
1809-DMJHQ,0.0,0.8791208791208792,1,0.0,0,0.2761194029850746,0,0,0
6923-EFPNL,0.0,0.8571428571428572,1,0.0,0,0.3333333333333333,0,0,0
9574-RKJIF,0.0,0.7252747252747254,1,0.0909090909090909,1,0.7577114427860697,0,0,0
2619-WFQWU,0.5,1.0,1,0.0,0,0.5164179104477612,0,0,0
0778-NELLA,0.0,0.989010989010989,1,0.0,0,0.163681592039801,0,0,0
4614-NUVZD,0.5,0.8791208791208792,1,0.0,0,0.6253731343283582,0,0,0
3803-KMQFW,0.5,0.8021978021978022,1,0.0909090909090909,0,0.0228855721393034,0,0,0
6804-GDMOI,0.5,0.6923076923076923,0,0.0,0,0.8791044776119402,0,0,1
9572-MTILT,0.0,0.8351648351648352,1,0.6363636363636364,1,0.8805970149253731,0,0,0
9611-CTWIH,0.5,0.8681318681318682,1,0.0,0,0.708457711442786,0,0,0
0329-GTIAJ,0.5,0.8901098901098902,1,0.0,0,0.7925373134328358,0,0,0
6629-CZTTH,0.0,0.8131868131868132,1,0.0,0,0.372636815920398,0,0,0
5364-EVNIB,0.25,0.7692307692307693,1,0.0,0,0.6124378109452736,0,0,0
5087-SUURX,0.5,0.6703296703296704,1,0.0909090909090909,0,0.2069651741293531,0,0,0
4929-BSTRX,0.0,0.8131868131868132,1,0.0,0,0.3512437810945273,0,0,0
2225-ZRGSG,0.0,0.989010989010989,0,0.0909090909090909,1,0.7527363184079602,0,1,1
5271-YNWVR,0.0,0.934065934065934,0,0.0909090909090909,1,0.9442786069651742,0,1,1
6330-JKLPC,0.0,0.7692307692307693,1,0.2727272727272727,0,0.6194029850746269,0,0,0
4667-OHGKG,0.5,0.945054945054945,1,0.0,0,0.0104477611940298,0,0,0
1660-HSOOQ,0.5,0.934065934065934,1,0.0,0,0.3124378109452736,0,0,0
7253-UVNDW,0.5,0.8571428571428572,0,0.0,0,0.3592039800995025,0,0,1
7228-OMTPN,0.5,0.945054945054945,1,0.0,0,0.6985074626865672,0,0,0
2344-JMOGN,0.25,0.7362637362637363,1,0.0909090909090909,0,0.7621890547263681,0,0,0
3799-ISUZQ,0.25,0.934065934065934,1,0.8181818181818182,0,0.5144278606965175,0,0,0
1794-HBQTJ,0.0,0.8571428571428572,1,0.0,1,0.3019900497512437,1,0,0
4818-DRBQT,0.5,0.8571428571428572,1,0.0909090909090909,0,0.6159203980099502,0,0,0
1320-HTRDR,0.25,0.8131868131868132,1,0.0,0,0.5696517412935324,1,0,0
1493-AMTIE,0.0,0.9010989010989012,1,0.0,0,0.0194029850746268,1,0,0
6424-ELEYH,0.0,0.6593406593406593,1,0.0909090909090909,0,0.5621890547263682,1,0,0
4391-RESHN,0.0,0.9670329670329672,1,0.0,0,0.8537313432835821,0,0,0
6821-BUXUX,0.0,0.6593406593406593,1,0.0,1,0.7800995024875622,0,0,0
9801-GDWGV,0.25,0.8571428571428572,1,0.0,0,0.8477611940298507,0,0,0
2320-JRSDE,0.5,0.7472527472527473,1,0.0909090909090909,0,0.0164179104477611,0,0,0
0601-WZHJF,0.5,0.7802197802197802,1,0.0909090909090909,0,0.2796019900497512,0,0,0
5143-WMWOG,0.25,0.8571428571428572,1,0.0,0,0.0169154228855721,0,0,0
5393-RXQSZ,0.5,0.945054945054945,1,0.0,0,0.6104477611940298,0,0,0
0231-LXVAP,0.5,0.6703296703296704,1,0.0,0,0.5736318407960199,0,0,0
9444-JTXHZ,0.5,0.8571428571428572,1,0.0909090909090909,0,0.5766169154228856,0,0,0
5510-BOIUJ,0.5,0.8241758241758242,1,0.0,0,0.0099502487562188,0,0,0
4471-KXAUH,0.5,0.945054945054945,1,0.0909090909090909,0,0.6572139303482587,0,0,0
7638-QVMVY,0.25,0.9560439560439562,1,0.0,0,0.6044776119402985,0,0,0
3244-DCJWY,0.0,0.9230769230769232,1,0.0,0,0.5174129353233831,1,0,0
7812-FZHPE,0.0,0.8901098901098902,1,0.0909090909090909,0,0.0582089552238805,0,0,0
4797-AXPXK,0.0,0.9670329670329672,1,0.0,1,0.4154228855721392,1,0,0
5229-PRWKT,0.5,0.8241758241758242,1,0.0,0,0.6796019900497512,1,0,0
5057-LCOUI,0.5,0.978021978021978,1,0.0,0,0.3233830845771144,0,0,0
0156-FVPTA,0.25,0.9010989010989012,1,0.0909090909090909,1,0.3577114427860697,0,0,0
1984-FCOWB,0.25,0.945054945054945,0,0.0909090909090909,0,0.9079601990049752,0,1,0
0654-HMSHN,0.25,0.7912087912087913,1,0.0909090909090909,0,0.8572139303482588,0,0,0
5196-SGOAK,0.5,0.9670329670329672,1,0.0,0,0.5716417910447761,1,0,0
6108-OQZDQ,0.5,0.7362637362637363,1,0.3636363636363636,0,0.7930348258706468,1,0,0
0363-QJVFX,0.0,0.7032967032967034,1,0.0,1,0.8945273631840797,0,0,0
9840-DVNDC,0.25,1.0,1,0.0,0,0.6194029850746269,0,0,0
8042-JVNFH,0.5,0.9560439560439562,1,0.0,0,0.5283582089552238,0,0,0
3374-LXDEV,0.0,0.7692307692307693,1,0.0,0,0.7079601990049752,0,0,0
5049-GLYVG,0.0,0.934065934065934,1,0.0,0,0.0233830845771144,1,0,0
5883-GTGVD,0.0,0.7802197802197802,1,0.0,0,0.8129353233830846,0,0,0
4817-QRJSX,0.25,0.989010989010989,1,0.0,0,0.6243781094527363,0,0,0
9985-MWVIX,0.0,0.934065934065934,1,0.0,0,0.5164179104477612,1,0,0
2237-ZFSMY,0.0,0.7472527472527473,0,0.0,1,0.7691542288557214,0,0,0
6711-VTNRE,0.0,0.9560439560439562,1,0.0,0,0.68955223880597,0,0,0
4548-SDBKE,0.5,0.9010989010989012,1,0.0,0,0.6661691542288557,1,0,0
8066-POXGX,0.5,0.8131868131868132,1,0.0,0,0.1676616915422885,0,0,0
4143-OOBWZ,0.25,0.945054945054945,1,0.0,0,0.6273631840796019,1,0,0
7854-EKTJL,0.5,0.6703296703296704,1,0.0,0,0.0134328358208955,0,0,0
9102-IAYHT,0.5,0.978021978021978,1,0.0909090909090909,0,0.6686567164179105,0,0,0
3422-LYEPQ,0.25,0.9230769230769232,1,0.0909090909090909,0,0.5248756218905473,1,0,0
4361-JEIVL,0.5,0.8461538461538461,1,0.0,0,0.2601990049751243,1,0,0
9507-EXLTT,0.25,0.7912087912087913,1,0.1818181818181818,0,0.607960199004975,1,0,0
9846-GKXAS,0.5,0.7142857142857143,1,0.0,0,0.7218905472636815,1,0,0
6017-PPLPX,0.0,0.9010989010989012,1,0.0909090909090909,0,0.5194029850746269,0,0,0
4581-SSPWD,0.0,0.9670329670329672,1,0.0,0,0.572636815920398,1,0,0
0378-NHQXU,0.25,0.6923076923076923,1,0.6363636363636364,0,0.6965174129353233,0,0,0
4512-ZUIYL,0.5,0.8351648351648352,1,0.0,0,0.5149253731343283,1,0,0
7969-AULMZ,0.5,0.9230769230769232,1,0.0,0,0.7870646766169154,0,0,0
0568-ONFPC,0.0,0.8571428571428572,1,0.0909090909090909,0,0.0761194029850745,1,0,0
0733-VUNUW,0.0,0.934065934065934,1,0.0,1,0.372139303482587,0,0,0
4550-EVXNY,0.25,0.7912087912087913,1,0.0,0,0.5114427860696518,1,0,0
2968-SSGAA,0.0,0.7912087912087913,1,0.0,0,0.8194029850746268,0,0,0
6777-TGHTM,0.0,0.934065934065934,0,0.0,1,0.8825870646766169,0,0,0
3538-WZPHD,0.0,0.7802197802197802,1,0.0,0,0.1129353233830846,1,0,0
8610-WFCJF,0.0,0.7032967032967034,1,0.1818181818181818,0,0.7696517412935323,0,0,0
4905-JEFDW,0.25,0.8351648351648352,0,0.0,0,0.2323383084577114,0,0,0
7881-INRLC,0.0,0.7142857142857143,1,0.0,0,0.8218905472636816,0,0,0
0117-LFRMW,0.25,0.8241758241758242,1,0.0909090909090909,1,0.218407960199005,0,0,0
6172-FECYY,0.5,0.8791208791208792,1,0.0909090909090909,0,0.6592039800995024,0,0,0
